epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,0.67284,0.5874,0.66625,0.5952,0.000100
2,0.65958,0.6098,0.65012,0.6138,0.000100
3,0.64118,0.6358,0.63488,0.6426,0.000100
