epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
226,1.53046,0.9307,1.57292,0.8881,0.000410
227,1.52963,0.9316,1.57397,0.8873,0.000410
228,1.53017,0.9311,1.57429,0.8871,0.000410
229,1.52971,0.9317,1.57749,0.8828,0.000410
230,1.52973,0.9315,1.57396,0.8868,0.000410
231,1.52932,0.9317,1.57766,0.8824,0.000410
232,1.53008,0.9313,1.57447,0.8863,0.000410
233,1.52828,0.9329,1.57406,0.8869,0.000410
234,1.52792,0.9331,1.57395,0.8864,0.000410
235,1.52757,0.9339,1.57700,0.8845,0.000410
236,1.52641,0.9348,1.57253,0.8887,0.000410
237,1.52574,0.9358,1.57153,0.8892,0.000410
238,1.52678,0.9344,1.57271,0.8880,0.000410
239,1.52647,0.9350,1.57447,0.8854,0.000410
240,1.52483,0.9366,1.57247,0.8885,0.000410
241,1.52362,0.9380,1.57323,0.8875,0.000410
242,1.52476,0.9366,1.57540,0.8850,0.000410
243,1.52545,0.9358,1.57458,0.8859,0.000410
244,1.52297,0.9384,1.57160,0.8887,0.000410
245,1.52261,0.9389,1.57402,0.8865,0.000410
246,1.52287,0.9383,1.57019,0.8901,0.000410
247,1.52121,0.9399,1.57279,0.8884,0.000410
248,1.52404,0.9372,1.57348,0.8871,0.000410
249,1.52212,0.9392,1.57311,0.8880,0.000410
250,1.52139,0.9397,1.57546,0.8854,0.000410
251,1.51920,0.9419,1.57270,0.8886,0.000328
252,1.51861,0.9428,1.56951,0.8916,0.000328
253,1.51707,0.9444,1.57387,0.8869,0.000328
254,1.51660,0.9448,1.56880,0.8919,0.000328
255,1.51510,0.9460,1.57128,0.8886,0.000328
256,1.51609,0.9450,1.57000,0.8902,0.000328
257,1.51527,0.9465,1.56648,0.8943,0.000328
258,1.51645,0.9443,1.56752,0.8933,0.000328
259,1.51440,0.9470,1.56752,0.8932,0.000328
260,1.51518,0.9465,1.56711,0.8933,0.000328
261,1.51428,0.9468,1.56747,0.8926,0.000328
262,1.51351,0.9477,1.56991,0.8907,0.000328
263,1.51274,0.9487,1.56857,0.8921,0.000328
264,1.51217,0.9491,1.56834,0.8918,0.000328
265,1.51302,0.9481,1.57291,0.8882,0.000328
266,1.51243,0.9488,1.56737,0.8942,0.000328
267,1.51191,0.9494,1.56667,0.8942,0.000328
268,1.51152,0.9500,1.56901,0.8906,0.000328
269,1.51225,0.9491,1.56845,0.8924,0.000328
270,1.51189,0.9493,1.56663,0.8932,0.000328
271,1.51026,0.9510,1.56522,0.8959,0.000328
272,1.51170,0.9497,1.56882,0.8924,0.000328
273,1.51117,0.9503,1.56766,0.8931,0.000328
274,1.51007,0.9510,1.56479,0.8955,0.000328
275,1.51185,0.9493,1.56775,0.8936,0.000328
276,1.51022,0.9512,1.56596,0.8940,0.000328
277,1.50840,0.9527,1.56621,0.8938,0.000328
278,1.50922,0.9521,1.56700,0.8935,0.000328
279,1.50842,0.9526,1.56896,0.8908,0.000328
280,1.50937,0.9516,1.56431,0.8973,0.000328
281,1.50841,0.9530,1.56590,0.8949,0.000328
282,1.50977,0.9516,1.56621,0.8947,0.000328
283,1.50752,0.9538,1.56524,0.8962,0.000328
284,1.50753,0.9537,1.56531,0.8955,0.000328
285,1.50640,0.9547,1.56661,0.8935,0.000328
286,1.50673,0.9548,1.56445,0.8967,0.000328
287,1.50574,0.9556,1.56622,0.8941,0.000328
288,1.50588,0.9556,1.56274,0.8983,0.000328
289,1.50630,0.9549,1.56350,0.8968,0.000328
290,1.50631,0.9551,1.56633,0.8943,0.000328
291,1.50702,0.9545,1.57027,0.8897,0.000328
292,1.50444,0.9571,1.56655,0.8932,0.000328
293,1.50543,0.9559,1.56769,0.8927,0.000328
294,1.50459,0.9568,1.56428,0.8970,0.000328
295,1.50551,0.9559,1.56690,0.8941,0.000328
296,1.50335,0.9586,1.56697,0.8933,0.000328
297,1.50562,0.9556,1.56751,0.8937,0.000328
298,1.50613,0.9549,1.56742,0.8938,0.000328
299,1.50345,0.9581,1.56836,0.8920,0.000328
300,1.50361,0.9579,1.56636,0.8952,0.000328
301,1.50243,0.9588,1.56659,0.8938,0.000262
302,1.50037,0.9609,1.56431,0.8963,0.000262
303,1.50106,0.9603,1.56525,0.8951,0.000262
304,1.50147,0.9597,1.56564,0.8948,0.000262
305,1.49974,0.9615,1.56413,0.8967,0.000262
306,1.49978,0.9615,1.56353,0.8973,0.000262
307,1.49902,0.9627,1.56443,0.8960,0.000262
308,1.49820,0.9635,1.56438,0.8963,0.000262
309,1.49945,0.9617,1.56126,0.8994,0.000262
310,1.49827,0.9632,1.56328,0.8974,0.000262
311,1.49777,0.9636,1.56299,0.8976,0.000262
312,1.49883,0.9626,1.56411,0.8967,0.000262
313,1.49786,0.9636,1.56261,0.8990,0.000262
314,1.49717,0.9644,1.56506,0.8957,0.000262
315,1.49815,0.9635,1.55945,0.9017,0.000262
316,1.49773,0.9635,1.56960,0.8904,0.000262
317,1.49672,0.9649,1.56282,0.8987,0.000262
318,1.49704,0.9646,1.56072,0.9001,0.000262
319,1.49820,0.9630,1.56408,0.8968,0.000262
320,1.49763,0.9636,1.56186,0.8986,0.000262
321,1.49667,0.9647,1.56103,0.8999,0.000262
322,1.49647,0.9648,1.56440,0.8964,0.000262
323,1.49670,0.9650,1.56051,0.9006,0.000262
324,1.49693,0.9646,1.56187,0.8989,0.000262
325,1.49573,0.9657,1.56487,0.8959,0.000262
326,1.49583,0.9658,1.56118,0.8991,0.000262
327,1.49457,0.9666,1.56147,0.8993,0.000262
328,1.49563,0.9658,1.56491,0.8963,0.000262
329,1.49465,0.9667,1.56289,0.8972,0.000262
330,1.49566,0.9657,1.56105,0.9003,0.000262
331,1.49422,0.9672,1.56271,0.8989,0.000262
332,1.49436,0.9671,1.56249,0.8980,0.000262
333,1.49507,0.9664,1.56327,0.8969,0.000262
334,1.49427,0.9672,1.56169,0.9003,0.000262
335,1.49424,0.9673,1.56057,0.9000,0.000262
336,1.49386,0.9674,1.55994,0.9011,0.000262
337,1.49294,0.9683,1.56304,0.8979,0.000262
338,1.49413,0.9671,1.56412,0.8968,0.000262
339,1.49500,0.9665,1.56458,0.8958,0.000262
340,1.49316,0.9682,1.56159,0.8996,0.000262
341,1.49361,0.9677,1.56096,0.8999,0.000262
342,1.49332,0.9680,1.56403,0.8958,0.000262
343,1.49289,0.9684,1.56389,0.8974,0.000262
344,1.49360,0.9681,1.56194,0.8998,0.000262
345,1.49301,0.9682,1.56402,0.8963,0.000262
346,1.49265,0.9686,1.56254,0.8982,0.000262
347,1.49127,0.9701,1.56061,0.8999,0.000262
348,1.49230,0.9693,1.56481,0.8953,0.000262
349,1.49183,0.9696,1.56257,0.8987,0.000262
350,1.49259,0.9685,1.56036,0.9004,0.000262
351,1.49060,0.9710,1.55756,0.9028,0.000210
352,1.49058,0.9708,1.56094,0.8997,0.000210
353,1.48968,0.9715,1.55955,0.9022,0.000210
354,1.48939,0.9720,1.56031,0.9007,0.000210
355,1.48932,0.9720,1.56044,0.8998,0.000210
356,1.48941,0.9722,1.55739,0.9038,0.000210
357,1.48988,0.9715,1.55960,0.9002,0.000210
358,1.48874,0.9728,1.55939,0.9015,0.000210
359,1.48847,0.9730,1.55790,0.9038,0.000210
360,1.48936,0.9722,1.55834,0.9023,0.000210
361,1.48815,0.9734,1.55668,0.9041,0.000210
362,1.48854,0.9726,1.55801,0.9030,0.000210
363,1.48745,0.9740,1.55500,0.9059,0.000210
364,1.48861,0.9728,1.55530,0.9059,0.000210
365,1.48835,0.9731,1.55908,0.9016,0.000210
366,1.48739,0.9739,1.55692,0.9034,0.000210
367,1.48767,0.9740,1.56006,0.9007,0.000210
368,1.48791,0.9737,1.55905,0.9016,0.000210
369,1.48769,0.9740,1.55754,0.9031,0.000210
370,1.48717,0.9742,1.55722,0.9034,0.000210
371,1.48759,0.9738,1.55962,0.9011,0.000210
372,1.48745,0.9740,1.55812,0.9025,0.000210
373,1.48759,0.9735,1.55794,0.9029,0.000210
374,1.48692,0.9744,1.55862,0.9017,0.000210
375,1.48657,0.9748,1.55898,0.9016,0.000210
376,1.48628,0.9753,1.55860,0.9022,0.000210
377,1.48617,0.9752,1.55862,0.9017,0.000210
378,1.48594,0.9754,1.55808,0.9017,0.000210
379,1.48604,0.9754,1.55964,0.9014,0.000210
380,1.48567,0.9759,1.55653,0.9046,0.000210
381,1.48560,0.9760,1.55808,0.9025,0.000210
382,1.48654,0.9750,1.55879,0.9019,0.000210
383,1.48553,0.9761,1.55762,0.9029,0.000210
384,1.48483,0.9767,1.56009,0.9012,0.000210
385,1.48510,0.9762,1.55750,0.9041,0.000210
386,1.48508,0.9763,1.55754,0.9031,0.000210
387,1.48531,0.9763,1.55805,0.9025,0.000210
388,1.48514,0.9763,1.56104,0.8997,0.000210
389,1.48554,0.9760,1.55670,0.9045,0.000210
390,1.48514,0.9766,1.55911,0.9011,0.000210
391,1.48561,0.9759,1.55993,0.9006,0.000210
392,1.48563,0.9757,1.56116,0.9004,0.000210
393,1.48493,0.9768,1.56171,0.8996,0.000210
394,1.48480,0.9765,1.55975,0.9015,0.000210
395,1.48418,0.9773,1.55852,0.9022,0.000210
396,1.48457,0.9767,1.55882,0.9019,0.000210
397,1.48371,0.9779,1.55848,0.9018,0.000210
398,1.48474,0.9766,1.55826,0.9015,0.000210
399,1.48512,0.9764,1.55762,0.9036,0.000210
400,1.48489,0.9765,1.55745,0.9029,0.000210
