epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
41,0.33555,0.9770,0.38008,0.9300,0.000410
42,0.33308,0.9800,0.37784,0.9340,0.000410
43,0.33376,0.9792,0.38566,0.9250,0.000410
44,0.33737,0.9749,0.38007,0.9304,0.000410
45,0.33116,0.9817,0.38664,0.9224,0.000410
46,0.33064,0.9821,0.38770,0.9232,0.000410
47,0.33166,0.9809,0.42132,0.8900,0.000410
48,0.33135,0.9816,0.37836,0.9332,0.000410
49,0.33270,0.9797,0.38218,0.9288,0.000410
50,0.33066,0.9821,0.37946,0.9306,0.000410
51,0.32689,0.9863,0.38216,0.9284,0.000328
52,0.32780,0.9848,0.37724,0.9334,0.000328
53,0.32566,0.9874,0.38676,0.9242,0.000328
54,0.32601,0.9868,0.38751,0.9232,0.000328
55,0.32447,0.9889,0.37626,0.9358,0.000328
56,0.32467,0.9879,0.37316,0.9398,0.000328
57,0.32341,0.9896,0.37313,0.9370,0.000328
58,0.32456,0.9886,0.37750,0.9344,0.000328
59,0.32473,0.9886,0.37320,0.9370,0.000328
60,0.32580,0.9871,0.37677,0.9340,0.000328
61,0.32230,0.9907,0.37226,0.9390,0.000262
62,0.32281,0.9903,0.37660,0.9342,0.000262
63,0.32178,0.9916,0.37471,0.9366,0.000262
64,0.31930,0.9939,0.37283,0.9390,0.000262
65,0.32053,0.9928,0.37585,0.9360,0.000262
66,0.32249,0.9904,0.37501,0.9354,0.000262
67,0.32034,0.9929,0.37664,0.9344,0.000262
68,0.32157,0.9919,0.37690,0.9350,0.000262
69,0.32054,0.9926,0.37163,0.9394,0.000262
70,0.32013,0.9932,0.37912,0.9322,0.000262
71,0.32004,0.9935,0.37130,0.9412,0.000210
72,0.31854,0.9948,0.37473,0.9366,0.000210
73,0.31871,0.9945,0.37485,0.9368,0.000210
74,0.31882,0.9944,0.37600,0.9354,0.000210
75,0.32021,0.9929,0.37410,0.9360,0.000210
76,0.31818,0.9952,0.37226,0.9388,0.000210
77,0.31911,0.9939,0.37733,0.9334,0.000210
78,0.31937,0.9937,0.37747,0.9326,0.000210
79,0.31994,0.9933,0.37483,0.9366,0.000210
80,0.31864,0.9946,0.37422,0.9362,0.000210
81,0.31857,0.9943,0.36987,0.9412,0.000168
82,0.31790,0.9953,0.37242,0.9394,0.000168
83,0.31792,0.9952,0.37213,0.9394,0.000168
84,0.31688,0.9963,0.37372,0.9374,0.000168
85,0.31796,0.9951,0.37452,0.9366,0.000168
86,0.31803,0.9952,0.37443,0.9362,0.000168
87,0.31755,0.9958,0.37115,0.9408,0.000168
88,0.31850,0.9947,0.36993,0.9416,0.000168
89,0.31796,0.9952,0.36876,0.9426,0.000168
90,0.31755,0.9956,0.37099,0.9404,0.000168
91,0.31717,0.9960,0.37153,0.9400,0.000134
92,0.31669,0.9966,0.37174,0.9398,0.000134
93,0.31667,0.9966,0.37479,0.9370,0.000134
94,0.31666,0.9967,0.37273,0.9400,0.000134
95,0.31642,0.9970,0.37244,0.9404,0.000134
96,0.31668,0.9967,0.37280,0.9390,0.000134
97,0.31681,0.9964,0.37639,0.9350,0.000134
98,0.31760,0.9956,0.37978,0.9326,0.000134
99,0.31734,0.9959,0.37779,0.9338,0.000134
100,0.31730,0.9959,0.37803,0.9338,0.000134
101,0.31669,0.9967,0.37231,0.9386,0.000107
102,0.31648,0.9967,0.37141,0.9412,0.000107
103,0.31618,0.9970,0.37215,0.9380,0.000107
104,0.31618,0.9971,0.37327,0.9384,0.000107
105,0.31645,0.9969,0.37335,0.9384,0.000107
106,0.31597,0.9973,0.37265,0.9382,0.000107
107,0.31610,0.9971,0.37497,0.9370,0.000107
108,0.31615,0.9971,0.37161,0.9406,0.000107
109,0.31682,0.9964,0.37910,0.9328,0.000107
110,0.31649,0.9968,0.38054,0.9304,0.000107
111,0.31637,0.9969,0.37551,0.9354,0.000086
112,0.31613,0.9971,0.37660,0.9344,0.000086
113,0.31601,0.9972,0.37462,0.9372,0.000086
114,0.31616,0.9970,0.37504,0.9362,0.000086
115,0.31620,0.9971,0.37402,0.9372,0.000086
116,0.31583,0.9974,0.37243,0.9402,0.000086
117,0.31586,0.9974,0.36981,0.9418,0.000086
118,0.31601,0.9972,0.37302,0.9386,0.000086
119,0.31594,0.9973,0.37468,0.9368,0.000086
120,0.31600,0.9972,0.37347,0.9382,0.000086
121,0.31606,0.9972,0.37527,0.9346,0.000069
122,0.31590,0.9973,0.37494,0.9372,0.000069
123,0.31566,0.9976,0.37231,0.9392,0.000069
124,0.31576,0.9975,0.37223,0.9394,0.000069
125,0.31567,0.9976,0.37367,0.9386,0.000069
126,0.31587,0.9972,0.37191,0.9400,0.000069
127,0.31565,0.9977,0.37466,0.9370,0.000069
128,0.31555,0.9977,0.37555,0.9362,0.000069
129,0.31566,0.9976,0.37413,0.9380,0.000069
130,0.31599,0.9973,0.37312,0.9378,0.000069
131,0.31572,0.9976,0.37327,0.9388,0.000055
132,0.31588,0.9973,0.37497,0.9358,0.000055
133,0.31557,0.9977,0.37464,0.9362,0.000055
134,0.31564,0.9976,0.37404,0.9372,0.000055
135,0.31547,0.9978,0.37367,0.9374,0.000055
136,0.31556,0.9977,0.37455,0.9358,0.000055
137,0.31572,0.9975,0.37278,0.9390,0.000055
138,0.31619,0.9970,0.37371,0.9380,0.000055
139,0.31577,0.9976,0.37485,0.9356,0.000055
140,0.31574,0.9976,0.37502,0.9374,0.000055
141,0.31561,0.9977,0.37324,0.9394,0.000044
142,0.31560,0.9976,0.37553,0.9370,0.000044
143,0.31545,0.9979,0.37381,0.9388,0.000044
144,0.31559,0.9977,0.37404,0.9372,0.000044
145,0.31550,0.9978,0.37671,0.9350,0.000044
146,0.31552,0.9978,0.37315,0.9386,0.000044
147,0.31545,0.9979,0.37287,0.9386,0.000044
148,0.31546,0.9979,0.37058,0.9408,0.000044
149,0.31550,0.9978,0.37172,0.9400,0.000044
150,0.31546,0.9978,0.37074,0.9420,0.000044
151,0.31549,0.9978,0.37077,0.9414,0.000035
152,0.31542,0.9979,0.37209,0.9384,0.000035
153,0.31541,0.9979,0.37206,0.9392,0.000035
154,0.31546,0.9978,0.37317,0.9388,0.000035
155,0.31538,0.9979,0.37033,0.9418,0.000035
156,0.31544,0.9979,0.37192,0.9404,0.000035
157,0.31544,0.9978,0.37252,0.9394,0.000035
158,0.31551,0.9977,0.37249,0.9398,0.000035
159,0.31549,0.9978,0.37352,0.9382,0.000035
160,0.31547,0.9978,0.37399,0.9378,0.000035
161,0.31537,0.9979,0.37406,0.9380,0.000028
162,0.31537,0.9979,0.37445,0.9380,0.000028
163,0.31542,0.9979,0.37247,0.9394,0.000028
164,0.31540,0.9979,0.37369,0.9384,0.000028
165,0.31539,0.9979,0.37201,0.9404,0.000028
166,0.31536,0.9979,0.37241,0.9392,0.000028
167,0.31538,0.9979,0.37209,0.9398,0.000028
168,0.31546,0.9978,0.37079,0.9414,0.000028
169,0.31541,0.9979,0.37129,0.9402,0.000028
170,0.31537,0.9979,0.37104,0.9412,0.000028
171,0.31532,0.9980,0.37288,0.9384,0.000023
172,0.31536,0.9979,0.37137,0.9408,0.000023
173,0.31542,0.9979,0.37172,0.9408,0.000023
174,0.31535,0.9979,0.37148,0.9396,0.000023
175,0.31533,0.9980,0.37109,0.9410,0.000023
176,0.31535,0.9979,0.37106,0.9402,0.000023
177,0.31535,0.9979,0.37001,0.9420,0.000023
178,0.31532,0.9980,0.37159,0.9392,0.000023
179,0.31533,0.9980,0.37097,0.9406,0.000023
180,0.31535,0.9979,0.37246,0.9388,0.000023
181,0.31532,0.9980,0.37187,0.9396,0.000018
182,0.31532,0.9980,0.37204,0.9398,0.000018
183,0.31533,0.9980,0.37269,0.9390,0.000018
184,0.31532,0.9980,0.37150,0.9394,0.000018
185,0.31533,0.9980,0.37309,0.9392,0.000018
186,0.31534,0.9979,0.37169,0.9400,0.000018
187,0.31537,0.9979,0.37027,0.9418,0.000018
188,0.31539,0.9979,0.37005,0.9424,0.000018
189,0.31535,0.9979,0.37196,0.9400,0.000018
190,0.31539,0.9979,0.37078,0.9412,0.000018
191,0.31531,0.9980,0.37019,0.9420,0.000014
192,0.31532,0.9980,0.37042,0.9410,0.000014
193,0.31534,0.9979,0.37096,0.9402,0.000014
194,0.31537,0.9979,0.37114,0.9408,0.000014
195,0.31532,0.9980,0.37057,0.9402,0.000014
196,0.31535,0.9979,0.37034,0.9420,0.000014
197,0.31532,0.9980,0.37062,0.9418,0.000014
198,0.31536,0.9979,0.37047,0.9412,0.000014
199,0.31532,0.9980,0.37065,0.9414,0.000014
200,0.31532,0.9980,0.37016,0.9422,0.000014
