epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
47,0.66276,0.6001,0.66535,0.5876,0.000041
48,0.66227,0.6032,0.65744,0.6106,0.000041
49,0.66296,0.6004,0.66163,0.5964,0.000041
50,0.66235,0.6036,0.65988,0.6000,0.000041
51,0.66107,0.6046,0.65906,0.6054,0.000033
52,0.66178,0.6037,0.65514,0.6140,0.000033
53,0.66081,0.6062,0.65455,0.6156,0.000033
54,0.66045,0.6063,0.65914,0.5992,0.000033
55,0.65938,0.6089,0.65392,0.6122,0.000033
56,0.65973,0.6056,0.65606,0.6090,0.000033
57,0.65871,0.6083,0.65485,0.6104,0.000033
58,0.65788,0.6116,0.66167,0.5930,0.000033
59,0.65708,0.6092,0.65472,0.6076,0.000033
60,0.65726,0.6090,0.65410,0.6080,0.000033
61,0.65603,0.6090,0.65326,0.6112,0.000026
62,0.65729,0.6103,0.65738,0.6034,0.000026
63,0.65829,0.6058,0.65335,0.6130,0.000026
64,0.65542,0.6123,0.65016,0.6172,0.000026
65,0.65516,0.6130,0.65514,0.6082,0.000026
66,0.65610,0.6111,0.65822,0.5958,0.000026
67,0.65506,0.6172,0.65156,0.6142,0.000026
68,0.65549,0.6110,0.66109,0.5936,0.000026
69,0.65634,0.6121,0.65860,0.5984,0.000026
70,0.65574,0.6117,0.65476,0.6042,0.000026
71,0.65384,0.6159,0.65903,0.5938,0.000021
72,0.65503,0.6136,0.65501,0.6104,0.000021
73,0.65510,0.6099,0.65126,0.6172,0.000021
74,0.65445,0.6121,0.65569,0.6036,0.000021
75,0.65314,0.6188,0.65355,0.6094,0.000021
76,0.65475,0.6148,0.65091,0.6130,0.000021
77,0.65316,0.6129,0.65194,0.6118,0.000021
78,0.65544,0.6086,0.65257,0.6098,0.000021
79,0.65659,0.6097,0.65503,0.6042,0.000021
80,0.65367,0.6142,0.65298,0.6068,0.000021
81,0.65233,0.6133,0.65290,0.6072,0.000017
82,0.65244,0.6167,0.65345,0.6096,0.000017
83,0.65214,0.6171,0.65127,0.6096,0.000017
84,0.65282,0.6163,0.65072,0.6126,0.000017
85,0.65090,0.6176,0.65109,0.6088,0.000017
86,0.65201,0.6167,0.65282,0.6100,0.000017
87,0.65257,0.6179,0.64803,0.6158,0.000017
88,0.65044,0.6192,0.64855,0.6166,0.000017
89,0.65024,0.6210,0.65025,0.6132,0.000017
90,0.65110,0.6163,0.65064,0.6106,0.000017
91,0.65255,0.6169,0.64915,0.6136,0.000013
92,0.65187,0.6180,0.64383,0.6316,0.000013
93,0.65173,0.6182,0.64881,0.6152,0.000013
94,0.65121,0.6152,0.64920,0.6134,0.000013
95,0.65093,0.6197,0.65183,0.6076,0.000013
96,0.65086,0.6200,0.64562,0.6228,0.000013
97,0.65005,0.6189,0.64948,0.6104,0.000013
98,0.64973,0.6220,0.64804,0.6166,0.000013
99,0.65102,0.6172,0.64654,0.6216,0.000013
100,0.65074,0.6197,0.64575,0.6178,0.000013
101,0.65123,0.6208,0.64551,0.6206,0.000011
102,0.65011,0.6210,0.64604,0.6180,0.000011
103,0.65029,0.6171,0.64233,0.6288,0.000011
104,0.64734,0.6246,0.64379,0.6284,0.000011
105,0.64900,0.6231,0.64568,0.6214,0.000011
106,0.64855,0.6223,0.64650,0.6158,0.000011
107,0.64655,0.6260,0.64567,0.6178,0.000011
108,0.64954,0.6236,0.64460,0.6222,0.000011
109,0.64832,0.6269,0.64193,0.6262,0.000011
110,0.64793,0.6258,0.64232,0.6288,0.000011
111,0.64623,0.6259,0.64149,0.6282,0.000009
112,0.64682,0.6300,0.64520,0.6184,0.000009
113,0.64692,0.6271,0.64625,0.6228,0.000009
114,0.64706,0.6264,0.64414,0.6234,0.000009
115,0.64701,0.6258,0.64659,0.6204,0.000009
116,0.64823,0.6250,0.64431,0.6252,0.000009
117,0.64723,0.6256,0.64911,0.6180,0.000009
118,0.64575,0.6290,0.64440,0.6264,0.000009
119,0.64699,0.6269,0.64641,0.6176,0.000009
120,0.64722,0.6275,0.64430,0.6230,0.000009
121,0.64709,0.6277,0.64370,0.6246,0.000007
122,0.64517,0.6260,0.64685,0.6138,0.000007
123,0.64605,0.6293,0.64706,0.6144,0.000007
124,0.64485,0.6298,0.64342,0.6212,0.000007
125,0.64605,0.6289,0.64176,0.6268,0.000007
126,0.64675,0.6246,0.64570,0.6202,0.000007
127,0.64830,0.6242,0.64406,0.6216,0.000007
128,0.64808,0.6210,0.64172,0.6260,0.000007
129,0.64502,0.6328,0.64768,0.6220,0.000007
130,0.64571,0.6264,0.64511,0.6190,0.000007
131,0.64582,0.6266,0.64254,0.6236,0.000005
132,0.64530,0.6285,0.64172,0.6260,0.000005
133,0.64497,0.6259,0.64343,0.6194,0.000005
134,0.64489,0.6259,0.64425,0.6198,0.000005
135,0.64753,0.6277,0.64460,0.6198,0.000005
136,0.64433,0.6331,0.64425,0.6262,0.000005
137,0.64502,0.6300,0.64530,0.6220,0.000005
138,0.64457,0.6289,0.64383,0.6250,0.000005
139,0.64431,0.6297,0.64305,0.6218,0.000005
140,0.64612,0.6280,0.64831,0.6142,0.000005
141,0.64535,0.6316,0.64301,0.6240,0.000004
142,0.64674,0.6268,0.64331,0.6234,0.000004
143,0.64246,0.6338,0.64565,0.6200,0.000004
144,0.64569,0.6258,0.64425,0.6234,0.000004
145,0.64664,0.6262,0.64594,0.6192,0.000004
146,0.64407,0.6312,0.64472,0.6226,0.000004
147,0.64454,0.6324,0.64414,0.6222,0.000004
148,0.64565,0.6292,0.64501,0.6206,0.000004
149,0.64444,0.6298,0.64538,0.6264,0.000004
150,0.64536,0.6291,0.64185,0.6188,0.000004
151,0.64544,0.6307,0.64452,0.6204,0.000004
152,0.64306,0.6365,0.64403,0.6196,0.000004
153,0.64415,0.6303,0.64400,0.6196,0.000004
154,0.64438,0.6321,0.64621,0.6180,0.000004
155,0.64283,0.6338,0.64495,0.6176,0.000004
156,0.64494,0.6280,0.64586,0.6190,0.000004
157,0.64200,0.6313,0.64522,0.6186,0.000004
158,0.64485,0.6311,0.64413,0.6200,0.000004
159,0.64368,0.6303,0.64375,0.6242,0.000004
160,0.64319,0.6327,0.64395,0.6204,0.000004
161,0.64508,0.6280,0.64507,0.6190,0.000003
162,0.64584,0.6282,0.64588,0.6218,0.000003
163,0.64313,0.6309,0.64440,0.6222,0.000003
164,0.64476,0.6289,0.64588,0.6224,0.000003
165,0.64417,0.6288,0.64324,0.6240,0.000003
166,0.64352,0.6300,0.64182,0.6268,0.000003
167,0.64379,0.6271,0.64284,0.6236,0.000003
168,0.64313,0.6316,0.64495,0.6214,0.000003
169,0.64404,0.6304,0.64110,0.6338,0.000003
170,0.64256,0.6317,0.64338,0.6260,0.000003
171,0.64421,0.6311,0.64321,0.6210,0.000002
172,0.64422,0.6270,0.64176,0.6236,0.000002
173,0.64308,0.6338,0.64234,0.6252,0.000002
174,0.64267,0.6335,0.64283,0.6228,0.000002
175,0.64235,0.6311,0.64364,0.6218,0.000002
176,0.64351,0.6321,0.64236,0.6224,0.000002
177,0.64268,0.6337,0.64138,0.6256,0.000002
178,0.64413,0.6296,0.64438,0.6208,0.000002
179,0.64382,0.6308,0.64055,0.6260,0.000002
180,0.64375,0.6309,0.64093,0.6242,0.000002
181,0.64238,0.6349,0.64151,0.6252,0.000002
182,0.64344,0.6298,0.64329,0.6176,0.000002
183,0.64432,0.6280,0.64401,0.6196,0.000002
184,0.64409,0.6271,0.64143,0.6274,0.000002
185,0.64255,0.6321,0.63964,0.6302,0.000002
186,0.64464,0.6270,0.63902,0.6286,0.000002
187,0.64291,0.6300,0.64072,0.6260,0.000002
188,0.64317,0.6333,0.64342,0.6260,0.000002
189,0.64379,0.6324,0.64194,0.6242,0.000002
190,0.64049,0.6367,0.64217,0.6240,0.000002
191,0.64210,0.6334,0.64158,0.6260,0.000001
192,0.64234,0.6340,0.64020,0.6250,0.000001
193,0.64161,0.6336,0.64213,0.6206,0.000001
194,0.64098,0.6324,0.64076,0.6258,0.000001
195,0.64284,0.6310,0.64318,0.6208,0.000001
196,0.64469,0.6279,0.64327,0.6210,0.000001
197,0.64159,0.6334,0.63796,0.6286,0.000001
198,0.64268,0.6325,0.64076,0.6218,0.000001
199,0.64450,0.6310,0.64191,0.6222,0.000001
200,0.64345,0.6288,0.64156,0.6264,0.000001
