epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
43,0.40004,0.9092,0.39550,0.9144,0.000410
44,0.39841,0.9109,0.40443,0.9056,0.000410
45,0.39771,0.9120,0.38932,0.9190,0.000410
46,0.39542,0.9137,0.39394,0.9172,0.000410
47,0.39538,0.9134,0.39062,0.9190,0.000410
48,0.39333,0.9149,0.39985,0.9100,0.000410
49,0.39193,0.9173,0.38116,0.9292,0.000410
50,0.39036,0.9181,0.38792,0.9232,0.000410
51,0.38743,0.9225,0.36993,0.9414,0.000328
52,0.38531,0.9252,0.37341,0.9362,0.000328
53,0.38236,0.9280,0.37567,0.9344,0.000328
54,0.38676,0.9230,0.37317,0.9366,0.000328
55,0.38997,0.9188,0.38170,0.9274,0.000328
56,0.38919,0.9205,0.37841,0.9322,0.000328
57,0.38194,0.9286,0.37173,0.9390,0.000328
58,0.38138,0.9291,0.38017,0.9280,0.000328
59,0.37824,0.9319,0.38077,0.9276,0.000328
60,0.37878,0.9307,0.38269,0.9280,0.000328
61,0.37797,0.9314,0.36641,0.9456,0.000262
62,0.37358,0.9369,0.36692,0.9436,0.000262
63,0.37230,0.9389,0.37695,0.9334,0.000262
64,0.37316,0.9364,0.36607,0.9456,0.000262
65,0.37342,0.9371,0.36851,0.9406,0.000262
66,0.37160,0.9393,0.36176,0.9502,0.000262
67,0.37386,0.9367,0.36835,0.9432,0.000262
68,0.37086,0.9391,0.36532,0.9452,0.000262
69,0.37333,0.9366,0.36861,0.9410,0.000262
70,0.37201,0.9392,0.36340,0.9476,0.000262
71,0.36851,0.9426,0.36276,0.9492,0.000210
72,0.36750,0.9435,0.36477,0.9458,0.000210
73,0.36741,0.9433,0.36090,0.9514,0.000210
74,0.36816,0.9426,0.36559,0.9452,0.000210
75,0.36830,0.9421,0.36048,0.9500,0.000210
76,0.36863,0.9419,0.36090,0.9494,0.000210
77,0.36621,0.9452,0.35942,0.9510,0.000210
78,0.36398,0.9476,0.36277,0.9480,0.000210
79,0.36509,0.9456,0.36094,0.9510,0.000210
80,0.36452,0.9465,0.36425,0.9468,0.000210
81,0.36197,0.9490,0.36133,0.9490,0.000168
82,0.36142,0.9503,0.35624,0.9558,0.000168
83,0.36535,0.9459,0.36052,0.9500,0.000168
84,0.36585,0.9453,0.36083,0.9508,0.000168
85,0.36093,0.9504,0.35773,0.9542,0.000168
86,0.36117,0.9502,0.35915,0.9526,0.000168
87,0.35989,0.9517,0.35635,0.9556,0.000168
88,0.36040,0.9510,0.35679,0.9546,0.000168
89,0.36002,0.9518,0.36189,0.9486,0.000168
90,0.35876,0.9530,0.36165,0.9496,0.000168
91,0.35507,0.9571,0.35787,0.9544,0.000134
92,0.35491,0.9570,0.35659,0.9540,0.000134
93,0.35684,0.9549,0.35443,0.9566,0.000134
94,0.35654,0.9554,0.35580,0.9552,0.000134
95,0.35628,0.9545,0.35580,0.9558,0.000134
96,0.35488,0.9568,0.35684,0.9548,0.000134
97,0.35566,0.9561,0.35421,0.9574,0.000134
98,0.35612,0.9551,0.35540,0.9562,0.000134
99,0.35417,0.9577,0.35408,0.9572,0.000134
100,0.35635,0.9549,0.35699,0.9536,0.000134
101,0.35405,0.9571,0.35340,0.9580,0.000107
102,0.35357,0.9584,0.35171,0.9592,0.000107
103,0.35301,0.9586,0.35288,0.9594,0.000107
104,0.35350,0.9581,0.35670,0.9540,0.000107
105,0.35465,0.9571,0.35270,0.9586,0.000107
106,0.35335,0.9579,0.35735,0.9534,0.000107
107,0.35137,0.9606,0.35235,0.9592,0.000107
108,0.34990,0.9621,0.35595,0.9556,0.000107
109,0.35362,0.9581,0.35490,0.9556,0.000107
110,0.35121,0.9601,0.35290,0.9582,0.000107
111,0.34968,0.9619,0.35274,0.9576,0.000086
112,0.34883,0.9633,0.35339,0.9570,0.000086
113,0.35091,0.9616,0.35272,0.9598,0.000086
114,0.35095,0.9607,0.35135,0.9602,0.000086
115,0.35035,0.9624,0.35454,0.9570,0.000086
116,0.34863,0.9630,0.35501,0.9560,0.000086
117,0.34956,0.9626,0.35357,0.9582,0.000086
118,0.34766,0.9647,0.35334,0.9588,0.000086
119,0.35026,0.9618,0.35290,0.9584,0.000086
120,0.34593,0.9666,0.35265,0.9590,0.000086
121,0.34913,0.9623,0.34932,0.9628,0.000069
122,0.34756,0.9645,0.35129,0.9610,0.000069
123,0.34816,0.9637,0.35412,0.9574,0.000069
124,0.34760,0.9644,0.35110,0.9612,0.000069
125,0.34632,0.9650,0.35060,0.9618,0.000069
126,0.34690,0.9649,0.35104,0.9604,0.000069
127,0.34622,0.9651,0.35002,0.9618,0.000069
128,0.34779,0.9636,0.35122,0.9604,0.000069
129,0.34744,0.9646,0.35216,0.9590,0.000069
130,0.34789,0.9637,0.34935,0.9630,0.000069
131,0.34522,0.9668,0.35038,0.9606,0.000055
132,0.34620,0.9656,0.35090,0.9616,0.000055
133,0.34555,0.9664,0.35150,0.9612,0.000055
134,0.34620,0.9651,0.35152,0.9598,0.000055
135,0.34569,0.9661,0.35232,0.9594,0.000055
136,0.34481,0.9670,0.35137,0.9592,0.000055
137,0.34470,0.9671,0.35008,0.9618,0.000055
138,0.34460,0.9677,0.35076,0.9606,0.000055
139,0.34353,0.9686,0.35122,0.9606,0.000055
140,0.34417,0.9679,0.35164,0.9598,0.000055
141,0.34260,0.9698,0.35154,0.9604,0.000044
142,0.34319,0.9687,0.35099,0.9602,0.000044
143,0.34236,0.9696,0.34991,0.9620,0.000044
144,0.34479,0.9669,0.34992,0.9620,0.000044
145,0.34346,0.9689,0.35129,0.9596,0.000044
146,0.34439,0.9669,0.34970,0.9608,0.000044
147,0.34355,0.9688,0.34883,0.9622,0.000044
148,0.34166,0.9708,0.34882,0.9626,0.000044
149,0.34169,0.9708,0.35005,0.9626,0.000044
150,0.34336,0.9690,0.34985,0.9628,0.000044
151,0.34284,0.9692,0.35025,0.9612,0.000035
152,0.34233,0.9699,0.34939,0.9628,0.000035
153,0.34094,0.9714,0.35008,0.9602,0.000035
154,0.34117,0.9708,0.35025,0.9612,0.000035
155,0.34222,0.9703,0.34800,0.9634,0.000035
156,0.34234,0.9701,0.35016,0.9614,0.000035
157,0.34174,0.9705,0.35050,0.9612,0.000035
158,0.34109,0.9710,0.34987,0.9622,0.000035
159,0.33933,0.9732,0.34863,0.9626,0.000035
160,0.34008,0.9724,0.34888,0.9634,0.000035
161,0.33912,0.9736,0.34942,0.9628,0.000028
162,0.34046,0.9717,0.34843,0.9632,0.000028
163,0.34194,0.9703,0.35034,0.9616,0.000028
164,0.34065,0.9718,0.34821,0.9648,0.000028
165,0.34040,0.9722,0.34846,0.9638,0.000028
166,0.33985,0.9723,0.34883,0.9634,0.000028
167,0.34032,0.9724,0.35012,0.9614,0.000028
168,0.34028,0.9719,0.35020,0.9618,0.000028
169,0.34081,0.9715,0.35053,0.9610,0.000028
170,0.34091,0.9717,0.34913,0.9632,0.000028
171,0.33941,0.9732,0.34973,0.9626,0.000023
172,0.34044,0.9718,0.34907,0.9632,0.000023
173,0.33970,0.9726,0.34834,0.9638,0.000023
174,0.33984,0.9732,0.35073,0.9600,0.000023
175,0.34048,0.9715,0.34792,0.9632,0.000023
176,0.33959,0.9730,0.34797,0.9638,0.000023
177,0.33859,0.9741,0.34814,0.9634,0.000023
178,0.34030,0.9721,0.34899,0.9618,0.000023
179,0.33946,0.9728,0.34864,0.9642,0.000023
180,0.33823,0.9741,0.34979,0.9618,0.000023
181,0.33883,0.9734,0.34863,0.9636,0.000018
182,0.33872,0.9737,0.34947,0.9618,0.000018
183,0.33728,0.9755,0.34887,0.9632,0.000018
184,0.33846,0.9747,0.34893,0.9624,0.000018
185,0.33948,0.9724,0.34972,0.9620,0.000018
186,0.34002,0.9722,0.34855,0.9636,0.000018
187,0.33827,0.9739,0.34842,0.9634,0.000018
188,0.33915,0.9730,0.34893,0.9628,0.000018
189,0.33960,0.9724,0.34902,0.9622,0.000018
190,0.33814,0.9745,0.34801,0.9634,0.000018
191,0.33715,0.9752,0.34808,0.9638,0.000014
192,0.33759,0.9751,0.34824,0.9634,0.000014
193,0.33731,0.9752,0.34808,0.9640,0.000014
194,0.33856,0.9738,0.34828,0.9636,0.000014
195,0.33776,0.9749,0.34803,0.9640,0.000014
196,0.33902,0.9736,0.34763,0.9642,0.000014
197,0.33843,0.9737,0.34808,0.9638,0.000014
198,0.33763,0.9748,0.34806,0.9632,0.000014
199,0.33783,0.9747,0.34741,0.9650,0.000014
200,0.33803,0.9742,0.34852,0.9640,0.000014
